,num_languages,speaks_english,gender_tuned,income_level,num_teaches,num_ratings,avg_rating,price,is_featured,first_letter,position
4305,7,1,0,-0.6894251569287025,1,0.0,0.0,-1.0687124662120935,0,0.08,407
3537,2,1,0,0.5132089246395277,1,2.0,5.0,-0.2961669779877442,0,0.28,407
2066,2,1,1,-0.6162165468863823,1,0.0,0.0,-0.553682140729194,0,0.72,407
5333,3,1,0,2.3552722741594767,2,10.0,4.7,-0.9399548848413686,0,0.16,407
532,4,1,0,1.3123254414621046,1,2.0,5.0,1.1201664170902292,0,0.48,407
3030,1,1,1,-1.1737273775200514,1,12.0,4.9,-0.9399548848413686,0,0.4,408
2455,4,1,1,-0.6162165468863823,1,0.0,0.0,-0.9399548848413686,0,0.16,408
5869,5,1,1,3.278941434948302,1,0.0,0.0,0.21886334749515524,0,0.72,408
4192,3,1,1,-0.6894251569287025,1,0.0,0.0,0.21886334749515524,0,0.44,408
1540,5,1,1,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.0,408
3452,3,1,1,-1.0798654464908388,1,6.0,4.9,0.21886334749515524,0,0.72,408
266,8,1,1,-0.8470844266595038,1,0.0,0.0,-0.16740939661701934,0,0.84,408
4907,2,1,1,-0.9014748847131153,1,3.0,5.0,-0.42492455935846907,0,0.84,408
4384,2,1,1,-0.6894251569287025,1,0.0,0.0,0.21886334749515524,0,0.88,409
351,4,1,0,1.310965329697479,1,1.0,5.0,1.506439161202404,0,0.72,409
6163,4,1,1,0.9830859694716702,1,1.0,5.0,0.21886334749515524,0,0.48,409
3591,3,1,1,-1.0900939014560276,1,5.0,4.9,-1.326227628953543,0,0.68,409
4996,4,1,0,0.38043203117706714,1,12.0,4.9,-0.2961669779877442,0,0.04,409
2992,1,1,1,-0.925112651112598,1,7.0,5.0,-1.1974700475828182,0,0.48,409
1730,4,1,1,0.5811327307828479,1,0.0,0.0,1.2489239984609541,0,0.4,409
5873,3,1,0,-1.0900939014560276,3,34.0,4.8,-1.1974700475828182,0,0.0,410
4193,3,1,1,-0.6894251569287025,1,0.0,0.0,-0.553682140729194,0,0.68,410
5037,4,1,1,0.38043203117706714,1,0.0,0.0,0.7338936729780547,0,0.0,410
1541,3,1,1,0.5811327307828479,1,0.0,0.0,1.2489239984609541,0,0.08,410
184,2,1,0,1.3123254414621046,1,0.0,0.0,0.21886334749515524,0,0.36,410
3453,3,1,0,-0.8375768499105746,1,2.0,5.0,0.21886334749515524,0,0.0,410
2971,2,1,0,1.3123254414621046,1,0.0,0.0,-0.42492455935846907,0,0.12,410
1460,3,1,1,0.5811327307828479,1,0.0,0.0,-0.8111973034706437,0,0.16,411
365,5,1,1,-0.6162165468863823,1,8.0,5.0,0.21886334749515524,0,0.44,411
5743,3,1,1,-1.0798654464908388,1,2.0,5.0,-0.2961669779877442,0,0.72,411
4107,1,0,1,-0.6894251569287025,1,1.0,5.0,-0.9399548848413686,0,1.0,411
5302,2,1,1,-1.0015354426534213,1,2.0,5.0,-1.1974700475828182,0,0.24,411
2058,4,1,1,-1.0546974204352104,1,0.0,0.0,0.21886334749515524,0,0.52,411
2959,2,1,1,-1.0643205366989263,1,11.0,4.9,-0.038651815246294484,0,0.36,411
3396,2,1,1,-1.0900939014560276,1,19.0,4.9,-0.9399548848413686,0,0.52,411
5283,2,1,1,0.38043203117706714,1,0.0,0.0,-0.9399548848413686,0,0.04,412
3593,3,1,0,-1.0735942127152351,3,138.0,4.5,-0.6824397220999188,0,0.76,412
6169,4,1,1,0.9830859694716702,1,0.0,0.0,1.2489239984609541,0,0.72,412
1733,5,1,1,-0.9609699913959273,1,0.0,0.0,0.7338936729780547,0,0.2,412
86,4,1,1,-0.6162165468863823,1,2.0,5.0,-0.2961669779877442,0,0.48,412
2818,1,1,1,2.3552722741594767,1,1.0,5.0,1.7639543239438535,0,0.04,412
2005,1,0,1,-0.6162165468863823,1,0.0,0.0,-0.2961669779877442,0,0.32,412
4387,2,1,1,-0.6894251569287025,1,0.0,0.0,0.21886334749515524,0,0.48,412
2579,1,1,0,2.3552722741594767,1,17.0,4.9,0.09010576612443039,0,0.68,413
5818,3,1,1,1.2984659381360757,1,0.0,0.0,-0.16740939661701934,0,0.72,413
4164,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.92,413
5452,2,1,1,-0.9014748847131153,1,1.0,5.0,-0.9399548848413686,0,0.44,413
407,3,1,1,1.3123254414621046,1,0.0,0.0,-0.2961669779877442,0,0.76,413
1513,1,0,1,0.5811327307828479,1,1.0,5.0,-0.2961669779877442,0,0.72,413
3435,3,1,1,-1.0735942127152351,1,2.0,5.0,-0.6824397220999188,0,0.0,413
1991,4,1,1,-0.7142807550940624,1,0.0,0.0,-0.6824397220999188,0,0.52,413
1638,2,1,0,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.2,414
5265,2,1,1,-0.8711019758667603,1,11.0,5.0,-0.9399548848413686,0,0.96,414
2303,3,1,1,-1.0546974204352104,3,22.0,4.7,-0.2961669779877442,0,0.76,414
2997,2,1,1,-1.0643205366989263,1,10.0,4.8,-0.9399548848413686,0,0.28,414
3532,2,1,1,-1.0900939014560276,1,19.0,4.9,-0.9399548848413686,0,0.72,414
349,4,1,1,0.5811327307828479,1,1.0,5.0,0.7338936729780547,0,0.52,414
6025,2,1,0,-1.1311911612801742,1,3.0,5.0,-1.326227628953543,0,0.4,414
4294,3,1,1,1.788929480572217,1,0.0,0.0,0.21886334749515524,0,0.36,414
2904,2,1,1,1.084667775376764,1,2.0,5.0,0.09010576612443039,0,0.04,415
5441,5,1,1,-0.7068873203632501,1,15.0,5.0,1.506439161202404,0,0.96,415
4114,1,1,1,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.44,415
233,3,1,1,-0.8470844266595038,1,4.0,5.0,-0.9399548848413686,0,0.48,415
1467,4,1,0,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.84,415
5755,5,1,1,-0.6162165468863823,1,1.0,5.0,0.7338936729780547,0,0.56,415
513,4,1,1,-1.0546974204352104,1,14.0,4.9,0.476378510236605,0,0.44,416
4428,2,1,1,-0.6894240089953977,1,0.0,0.0,1.7639543239438535,0,0.32,416
4973,4,1,1,-0.7068873203632501,1,2.0,5.0,-0.9399548848413686,0,0.0,416
3623,2,1,0,-1.0900939014560276,1,2.0,5.0,-1.0687124662120935,0,0.48,416
6239,5,1,1,0.9830859694716702,1,0.0,0.0,0.21886334749515524,0,0.0,416
1770,6,1,0,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.0,416
2422,1,1,1,-1.0546974204352104,1,1.0,4.8,-0.9399548848413686,0,0.96,416
1941,3,1,1,-1.0013834045577172,1,0.0,0.0,-0.6824397220999188,0,0.76,417
5606,3,1,1,-1.03727468289449,1,13.0,4.7,-0.6824397220999188,0,0.52,417
337,3,1,1,-0.8470844266595038,1,3.0,5.0,-0.9399548848413686,0,0.16,417
3329,3,1,0,-1.0900939014560276,1,8.0,4.8,-0.9399548848413686,0,0.52,417
5256,1,0,1,-1.0015354426534213,1,7.0,5.0,-0.553682140729194,0,0.08,417
2877,1,1,0,3.094565606067177,1,16.0,4.6,-1.0687124662120935,0,0.48,417
4015,4,1,1,-0.6894251569287025,1,0.0,0.0,-0.553682140729194,0,0.96,417
1368,3,1,1,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.32,417
3601,2,1,1,-1.0134018558241893,1,1.0,5.0,0.21886334749515524,0,0.2,418
1743,5,1,1,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.4,418
6184,2,1,1,2.3552722741594767,1,1.0,5.0,-0.2961669779877442,0,0.76,418
4397,4,1,1,-0.7142807550940624,1,2.0,4.7,-0.038651815246294484,0,1.0,418
2020,1,0,1,-0.6162165468863823,1,0.0,0.0,-0.9399548848413686,0,0.48,418
5231,3,1,0,0.38043203117706714,1,4.0,5.0,-0.9399548848413686,0,0.32,418
2258,4,1,1,-1.0546974204352104,1,1.0,5.0,-0.9399548848413686,0,0.56,419
209,3,1,1,1.3123254414621046,1,0.0,0.0,0.34762092886588014,0,0.6,419
6080,5,1,1,0.9830859694716702,1,0.0,0.0,0.7338936729780547,0,0.68,419
4329,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.2961669779877442,0,0.76,419
5266,2,1,1,-0.9150206294313956,1,12.0,4.8,0.7338936729780547,0,0.48,419
308,7,1,0,3.278941434948302,1,0.0,0.0,1.506439161202404,0,0.72,420
2671,3,1,0,-0.6894240089953977,2,5.0,4.9,-0.038651815246294484,0,0.0,420
4963,3,1,0,-0.9014748847131153,1,11.0,5.0,-1.0687124662120935,0,0.36,420
5949,3,1,0,-1.0546974204352104,3,10.0,5.0,-0.42492455935846907,0,0.84,420
1587,1,0,1,0.5811327307828479,1,0.0,0.0,1.2489239984609541,0,0.24,420
3492,2,1,1,-1.0900939014560276,1,3.0,5.0,-1.7125003730657178,0,0.0,420
4239,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.2961669779877442,0,0.36,420
2148,1,1,0,-0.7142807550940624,1,0.0,0.0,0.21886334749515524,0,0.84,420
2869,3,1,1,-0.7134089819577041,2,18.0,4.8,0.09010576612443039,0,0.84,421
4306,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.12,421
6049,2,1,0,-1.1737273775200514,1,3.0,4.6,-0.9399548848413686,0,0.0,421
355,2,1,0,1.3123254414621046,1,1.0,4.6,1.2489239984609541,0,0.72,421
1651,5,1,0,0.5811327307828479,1,0.0,0.0,1.2489239984609541,0,0.44,421
3538,5,1,1,-0.38898043012482086,4,4.0,5.0,-0.2961669779877442,0,0.0,421
5367,3,1,1,-0.9014748847131153,1,13.0,4.9,-0.8111973034706437,0,0.48,421
2356,5,1,1,1.441642998355322,1,0.0,0.0,0.21886334749515524,0,0.0,421
2721,4,1,1,-0.7748697314615107,1,16.0,4.9,-0.2961669779877442,0,0.04,422
2336,1,1,1,-1.0546974204352104,1,0.0,0.0,-0.42492455935846907,0,0.32,422
3516,3,1,1,-1.0900939014560276,1,7.0,5.0,-0.553682140729194,0,0.44,422
98,4,1,1,3.278941434948302,1,0.0,0.0,0.7338936729780547,0,0.52,422
4271,2,1,0,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.36,422
1616,2,1,1,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.76,422
5039,3,1,0,-0.36895422355331076,1,21.0,5.0,-0.42492455935846907,0,0.44,422
5997,3,1,0,0.9830859694716702,1,0.0,0.0,-0.2961669779877442,0,0.2,422
6103,2,1,1,0.04300169712313253,1,0.0,0.0,-0.038651815246294484,0,0.0,423
3565,5,1,1,-1.0735942127152351,2,90.0,4.8,-0.2961669779877442,0,0.48,423
1687,2,0,0,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.12,423
2032,3,1,0,-0.6162165468863823,1,0.0,0.0,-0.9399548848413686,0,0.4,423
361,2,1,1,1.3123254414621046,1,0.0,0.0,-0.2961669779877442,0,0.2,423
5410,2,1,0,-0.9014748847131153,1,15.0,5.0,-0.2961669779877442,0,0.16,423
2995,4,1,1,0.5811327307828479,1,2.0,5.0,-0.553682140729194,0,0.24,423
4342,2,0,1,-0.6894251569287025,1,0.0,0.0,-0.2961669779877442,0,0.08,423
1742,3,1,0,0.5811327307828479,1,0.0,0.0,0.21886334749515524,0,0.44,424
5272,3,1,1,-0.9014748847131153,1,3.0,5.0,-1.326227628953543,0,0.0,424
2588,3,1,1,0.5811327307828479,1,0.0,0.0,0.7338936729780547,0,0.0,424
293,2,1,1,1.3123254414621046,1,1.0,5.0,-0.16740939661701934,0,0.84,424
4396,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.48,424
6183,4,1,0,-1.03727468289449,2,12.0,4.8,-0.2961669779877442,0,0.0,424
4987,3,1,0,0.38043203117706714,1,1.0,5.0,-0.42492455935846907,0,0.0,425
1815,3,1,0,0.5811327307828479,1,0.0,0.0,-0.553682140729194,0,0.72,425
3148,1,1,1,-0.925112651112598,1,6.0,5.0,0.09010576612443039,0,0.48,425
3663,3,1,0,0.023019285175336267,1,0.0,0.0,-0.42492455935846907,0,0.0,425
347,5,1,0,-0.8470844266595038,1,0.0,0.0,0.21886334749515524,0,0.48,425
4471,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.96,425
1410,1,0,1,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.24,426
4055,2,0,1,-0.6894251569287025,1,0.0,0.0,0.21886334749515524,0,0.72,426
5664,3,1,1,0.9830859694716702,1,0.0,0.0,0.21886334749515524,0,0.48,426
2753,1,1,1,-0.925112651112598,1,0.0,0.0,-0.553682140729194,0,0.44,426
2182,1,0,1,-1.0546974204352104,3,23.0,4.7,-0.6824397220999188,0,0.0,426
440,2,1,0,1.3123254414621046,1,1.0,5.0,1.1201664170902292,0,0.12,426
3361,1,0,1,-1.0900939014560276,1,4.0,5.0,-1.5837427916949929,0,0.52,426
4974,4,1,1,-0.36895422355331076,2,53.0,4.9,1.506439161202404,0,0.36,426
2795,1,1,1,-0.925112651112598,1,0.0,0.0,-0.9399548848413686,0,0.36,427
4105,3,1,0,-1.0546974204352104,1,0.0,0.0,-0.9399548848413686,0,0.68,427
5739,2,1,1,0.9830859694716702,1,0.0,0.0,0.21886334749515524,0,0.2,427
5146,3,1,1,0.38043203117706714,1,6.0,5.0,1.2489239984609541,0,0.44,427
3395,2,1,0,-1.154459268979766,1,5.0,5.0,-0.6824397220999188,0,0.28,427
1458,2,1,0,0.5811327307828479,1,0.0,0.0,-0.6824397220999188,0,0.44,427
102,4,1,0,-0.6162165468863823,1,9.0,4.8,-0.2961669779877442,0,0.48,427
1990,2,1,1,-1.1617008576931602,1,0.0,0.0,-0.9399548848413686,0,0.12,427
3085,1,1,0,3.094565606067177,1,12.0,4.9,0.09010576612443039,0,0.04,428
2222,4,1,0,-0.6162165468863823,3,35.0,4.7,-0.2961669779877442,0,0.12,428
5163,3,1,1,-0.7068873203632501,1,1.0,5.0,-1.0687124662120935,0,0.48,428
3420,2,1,0,-1.0900939014560276,1,13.0,5.0,-0.9399548848413686,0,0.96,428
4138,2,1,0,-0.6894251569287025,1,0.0,0.0,0.09010576612443039,0,1.0,428
385,4,1,1,1.5165974722232265,1,2.0,5.0,2.407742230797478,0,0.16,428
1490,3,1,1,-0.8470844266595038,2,1.0,5.0,-0.2961669779877442,0,0.32,428
5788,3,1,0,-1.224996199893906,1,30.0,4.4,-0.9399548848413686,0,0.48,428
3521,5,1,1,-0.8375768499105746,2,2.0,5.0,1.7639543239438535,0,0.0,429
1624,4,1,1,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.48,429
4281,2,0,1,-0.6894240089953977,1,2.0,5.0,-0.9399548848413686,0,0.96,429
5463,2,1,1,-0.36895422355331076,1,16.0,4.9,-0.42492455935846907,0,0.32,429
2933,1,1,1,1.084667775376764,1,5.0,5.0,-0.42492455935846907,0,0.36,429
242,3,1,0,-1.0900939014560276,1,2.0,5.0,0.21886334749515524,0,0.48,429
6007,5,1,0,0.5811327307828479,2,5.0,5.0,0.9914088357195044,0,0.0,429
4524,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.28,430
6375,3,1,0,-1.1737273775200514,1,7.0,4.6,-1.326227628953543,0,0.12,430
1867,4,1,1,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.12,430
2418,3,1,1,-0.8884952671755673,1,0.0,0.0,-0.6824397220999188,0,0.56,430
3706,2,1,1,-1.0600470866597649,2,15.0,4.7,-0.2961669779877442,0,0.24,430
5322,2,1,0,0.38043203117706714,1,0.0,0.0,-0.553682140729194,0,5.12,430
2926,3,1,1,1.084667775376764,1,5.0,5.0,0.7338936729780547,0,0.52,430
90,3,1,1,-0.8470844266595038,1,2.0,4.9,0.34762092886588014,0,0.24,430
2756,2,1,1,2.3552722741594767,1,1.0,5.0,-0.2961669779877442,0,0.44,431
4450,1,0,1,-0.6894251569287025,1,0.0,0.0,-1.326227628953543,0,0.68,431
6818,3,1,1,-0.7068873203632501,1,1.0,5.0,-0.038651815246294484,0,0.28,431
405,4,1,1,-0.8884952671755673,2,3.0,4.8,-0.6824397220999188,0,0.52,431
6269,2,0,0,0.9830859694716702,1,1.0,5.0,-0.2961669779877442,0,0.0,431
2042,6,1,1,-0.6162165468863823,1,0.0,0.0,0.34762092886588014,0,0.0,432
5040,2,1,1,-0.9014748847131153,1,8.0,5.0,-0.038651815246294484,0,0.48,432
5945,4,1,1,0.9830859694716702,1,0.0,0.0,-0.038651815246294484,0,0.28,432
1586,3,0,0,-0.7087545525493496,1,0.0,0.0,0.7338936729780547,0,0.48,432
4238,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.08,432
3035,3,1,1,1.084667775376764,1,3.0,5.0,1.2489239984609541,0,0.0,432
3488,2,1,0,-1.0900939014560276,1,1.0,5.0,-0.9399548848413686,0,0.12,433
465,2,1,0,1.3123254414621046,1,0.0,0.0,-0.2961669779877442,0,0.6,433
1582,4,1,1,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.32,433
2782,2,1,1,2.3552722741594767,1,2.0,5.0,2.2789846494267527,0,0.52,433
4234,1,1,0,-0.6894251569287025,1,0.0,0.0,0.21886334749515524,0,0.4,433
5939,6,1,1,3.278941434948302,1,0.0,0.0,0.21886334749515524,0,0.72,433
5459,2,1,1,0.38043203117706714,1,8.0,4.9,0.09010576612443039,0,0.0,433
2294,2,1,0,-0.6162165468863823,1,5.0,4.8,-1.454985210324268,0,0.0,433
257,4,1,1,-1.0546974204352104,1,0.0,0.0,1.2489239984609541,0,0.0,434
2133,3,1,1,-0.5423873264804793,1,0.0,0.0,-0.2961669779877442,0,0.76,434
6264,1,0,0,0.9830859694716702,1,1.0,5.0,-0.2961669779877442,0,0.0,434
3639,4,1,0,-1.0798654464908388,1,0.0,0.0,-1.0687124662120935,0,0.32,434
4444,2,1,1,-0.6894251569287025,1,0.0,0.0,0.21886334749515524,0,1.0,434
1791,4,1,1,-0.919187108904466,1,0.0,0.0,-0.038651815246294484,0,0.12,434
2661,3,1,1,2.3552722741594767,1,7.0,5.0,2.2789846494267527,0,0.0,434
4989,2,1,0,-0.36895422355331076,2,70.0,4.8,2.150227068056028,0,0.44,434
5407,2,1,1,-0.9014748847131153,1,3.0,5.0,-0.42492455935846907,0,0.36,435
6090,3,1,1,1.2984659381360757,1,0.0,0.0,0.7338936729780547,0,0.72,435
192,3,1,1,-0.6162165468863823,1,0.0,0.0,0.21886334749515524,0,0.48,435
3559,3,1,0,-1.0900939014560276,1,16.0,4.8,-0.9399548848413686,0,0.48,435
2347,3,1,1,-0.8717138587838678,1,0.0,0.0,-0.2961669779877442,0,0.16,435
4336,4,1,1,-0.6894251569287025,1,0.0,0.0,-0.038651815246294484,0,0.16,435
1680,4,1,1,0.5811327307828479,1,1.0,4.0,-0.9399548848413686,0,0.72,435
2726,4,1,1,-0.33148338406549666,4,14.0,4.5,0.34762092886588014,0,0.16,435
1654,3,1,0,-0.6894251569287025,2,8.0,4.8,0.476378510236605,0,0.28,436
6053,4,1,1,0.9830859694716702,1,0.0,0.0,1.2489239984609541,0,0.72,436
4309,3,1,1,-0.6894251569287025,1,0.0,0.0,0.21886334749515524,0,0.96,436
2369,2,1,1,-0.6162165468863823,1,0.0,0.0,-1.0687124662120935,0,0.0,436
5307,3,1,1,-0.7087545525493496,1,7.0,4.9,-0.8111973034706437,0,0.48,436
2592,1,1,0,1.084667775376764,1,15.0,5.0,0.9914088357195044,0,0.36,436
2003,3,1,1,-1.0546974204352104,3,4.0,4.6,-0.6824397220999188,0,0.44,437
3525,2,1,1,-1.0900939014560276,1,4.0,5.0,-0.9399548848413686,0,0.48,437
278,4,1,0,3.278941434948302,1,0.0,0.0,2.407742230797478,0,0.44,437
6015,4,1,0,-1.1737273775200514,1,0.0,0.0,-1.1974700475828182,0,0.76,437
3150,1,1,1,1.2984659381360757,1,26.0,4.9,1.2489239984609541,0,0.16,437
4287,2,1,0,-0.6894251569287025,1,0.0,0.0,-0.553682140729194,0,0.48,437
4946,3,1,1,-0.9014748847131153,1,0.0,0.0,-1.0687124662120935,0,0.0,437
5924,4,1,0,0.9830859694716702,1,0.0,0.0,-0.2961669779877442,0,0.52,438
3481,2,1,1,-1.0900939014560276,1,2.0,5.0,-1.7125003730657178,0,0.72,438
2357,4,1,0,-1.0798654464908388,4,1.0,4.3,-0.42492455935846907,0,0.96,438
1572,3,1,0,-0.8884952671755673,1,1.0,5.0,-0.9399548848413686,0,0.84,438
4227,1,1,0,-0.6894251569287025,1,0.0,0.0,-0.553682140729194,0,1.0,438
494,5,1,1,-1.1409684677794216,1,1.0,5.0,-0.9399548848413686,0,0.6,438
2803,2,1,1,-1.1761319130837704,1,6.0,4.8,0.09010576612443039,0,0.16,438
5462,4,1,1,-0.36895422355331076,1,2.0,4.4,-0.553682140729194,0,0.84,438
2886,1,1,1,-0.925112651112598,1,4.0,5.0,-0.16740939661701934,0,0.04,439
6279,5,1,1,1.084667775376764,2,3.0,5.0,4.081590788616901,0,0.52,439
3649,2,1,1,2.177718487880736,1,0.0,0.0,0.7338936729780547,0,0.72,439
170,5,1,0,-0.9972358477832092,5,3.0,5.0,-0.553682140729194,0,0.0,439
1799,7,1,1,0.5811327307828479,1,0.0,0.0,-0.2961669779877442,0,0.36,439
4925,4,1,0,0.38043203117706714,1,0.0,0.0,-1.0687124662120935,0,0.72,439
4454,1,0,1,-0.6894251569287025,1,0.0,0.0,-0.2961669779877442,0,0.0,439
2208,4,1,1,-1.0546974204352104,1,0.0,0.0,-0.9399548848413686,0,0.0,439
4506,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.96,440
2394,3,1,0,-1.0546974204352104,1,0.0,0.0,-0.9399548848413686,0,0.0,440
2746,2,1,0,-0.6162165468863823,1,4.0,4.2,-0.6824397220999188,0,39.68,440
1847,4,1,0,-0.6162165468863823,3,35.0,4.7,-0.2961669779877442,0,0.12,440
6345,2,1,1,0.9830859694716702,1,0.0,0.0,3.180287719021827,0,0.72,440
5432,2,1,1,-0.7068873203632501,1,7.0,5.0,0.9914088357195044,0,0.16,440
3689,2,1,0,-1.0900939014560276,1,3.0,5.0,-0.9399548848413686,0,0.72,440
350,2,1,0,1.3123254414621046,1,0.0,0.0,1.506439161202404,0,0.6,440
4988,5,1,0,0.38043203117706714,1,0.0,0.0,0.7338936729780547,0,0.0,441
4535,2,1,1,-0.6894251569287025,1,4.0,4.8,-0.6824397220999188,0,0.2,441
3115,5,1,0,1.084667775376764,3,129.0,4.9,1.1201664170902292,0,0.2,441
6391,4,1,1,0.9830859694716702,1,0.0,0.0,2.407742230797478,0,0.08,441
3715,3,1,1,-1.0798654464908388,1,0.0,0.0,-0.16740939661701934,0,0.48,441
381,4,1,1,-0.7522222483432779,1,2.0,5.0,0.21886334749515524,0,5.36,441
2732,2,1,0,1.084667775376764,1,1.0,5.0,-0.9399548848413686,0,0.28,442
1819,4,1,1,0.5811327307828479,1,0.0,0.0,0.476378510236605,0,0.24,442
3667,2,1,1,-0.927673610319822,1,4.0,5.0,-0.038651815246294484,0,0.48,442
2297,3,1,1,-0.8717138587838678,1,0.0,0.0,-0.038651815246294484,0,0.52,442
4476,2,1,0,-0.6894251569287025,1,0.0,0.0,-1.454985210324268,0,0.12,442
5227,4,1,1,-0.9014748847131153,1,1.0,5.0,-0.038651815246294484,0,0.48,442
207,5,1,1,-0.9609699913959273,1,0.0,0.0,-1.0687124662120935,0,0.72,442
6309,3,1,1,-0.36895422355331076,1,0.0,0.0,-0.9399548848413686,0,0.0,442
310,2,1,1,2.3552722741594767,1,0.0,0.0,3.4378028817632766,0,0.68,443
3340,2,1,0,-1.0798654464908388,1,1.0,5.0,-0.9399548848413686,0,0.32,443
5631,2,1,0,0.9830859694716702,1,0.0,0.0,0.21886334749515524,0,0.2,443
1977,2,0,1,-1.0546974204352104,1,0.0,0.0,-0.9399548848413686,0,0.56,443
5279,1,0,1,0.38043203117706714,1,0.0,0.0,-0.038651815246294484,0,0.72,443
1384,2,1,1,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.04,443
2830,3,1,1,1.084667775376764,1,2.0,5.0,0.6051360916073298,0,0.28,443
4029,1,0,1,-0.6894251569287025,1,0.0,0.0,-1.0687124662120935,0,0.52,443
1423,3,1,0,0.5811327307828479,1,0.0,0.0,-0.9399548848413686,0,0.24,444
4067,2,1,0,-0.6894251569287025,1,0.0,0.0,-1.0687124662120935,0,0.72,444
3370,2,1,0,-1.2142848689360914,1,4.0,5.0,-0.2961669779877442,0,0.36,444
5687,3,1,1,0.9830859694716702,1,0.0,0.0,-0.2961669779877442,0,0.4,444
404,3,1,1,-0.8375768499105746,1,2.0,4.8,-0.2961669779877442,0,0.72,444
1989,2,1,1,-1.0546974204352104,1,4.0,4.0,-0.9399548848413686,0,0.96,444
2918,2,1,1,2.3552722741594767,1,0.0,0.0,-0.42492455935846907,0,0.4,444
5401,2,1,1,0.38043203117706714,1,6.0,5.0,1.1201664170902292,0,0.08,444
5057,2,1,1,-0.7068873203632501,1,1.0,5.0,1.1201664170902292,0,0.12,445
6808,2,1,1,-0.6894251569287025,1,0.0,0.0,-0.553682140729194,0,1429.48,445
3723,2,1,0,-1.0900939014560276,1,0.0,0.0,-1.454985210324268,0,0.48,445
3113,4,1,0,3.094565606067177,1,0.0,0.0,-0.6824397220999188,0,0.12,445
2138,5,1,0,-1.0013834045577172,1,0.0,0.0,-0.2961669779877442,0,0.12,445
458,5,1,0,0.5811327307828479,2,1.0,5.0,0.7338936729780547,0,0.76,445
1888,4,1,1,0.5811327307828479,1,18.0,4.9,2.407742230797478,0,0.16,445
5970,5,1,0,1.084667775376764,1,0.0,0.0,1.7639543239438535,0,0.52,446
3504,3,1,0,-1.0900939014560276,2,16.0,4.6,-0.9399548848413686,0,0.16,446
4257,2,1,0,-0.6894251569287025,1,0.0,0.0,-0.9399548848413686,0,0.44,446
1602,2,1,0,0.5811327307828479,1,17.0,4.9,0.09010576612443039,0,0.48,446
2757,1,1,0,2.3552722741594767,1,0.0,0.0,-0.42492455935846907,0,0.72,446
4991,2,1,1,-0.36895422355331076,1,5.0,5.0,-1.326227628953543,0,0.68,446
2401,4,1,1,-1.0546974204352104,1,0.0,0.0,-0.2961669779877442,0,0.0,446
333,3,1,0,1.3123254414621046,1,2.0,4.4,0.7338936729780547,0,0.36,446
3475,5,1,0,-0.9972358477832092,5,3.0,5.0,-0.553682140729194,0,0.0,447
5145,6,1,1,0.38043203117706714,1,7.0,4.6,0.34762092886588014,0,0.48,447
5913,3,1,1,0.9830859694716702,3,6.0,4.9,0.34762092886588014,0,0.16,447
3032,3,1,1,-0.5423873264804793,3,22.0,4.7,-0.038651815246294484,0,0.0,447
1565,5,1,0,0.5811327307828479,1,39.0,4.9,1.6351967425731289,0,0.12,447
2424,4,1,0,-0.7142807550940624,1,0.0,0.0,-0.9399548848413686,0,0.48,447
358,2,1,0,1.084667775376764,1,0.0,0.0,0.7338936729780547,0,0.72,447
4220,1,1,0,2.3552722741594767,1,0.0,0.0,-0.9399548848413686,0,0.88,447
2800,1,1,1,-0.925112651112598,1,5.0,4.4,-0.2961669779877442,0,0.76,448
6370,3,1,1,0.9830859694716702,1,0.0,0.0,-0.553682140729194,0,0.32,448
3705,4,1,0,-0.8375768499105746,1,3.0,5.0,-0.2961669779877442,0,0.0,448
5338,2,1,1,0.38043203117706714,1,8.0,5.0,0.8626512543487795,0,0.16,448
