,num_languages,speaks_english,gender_tuned,income_level,avg_lessons_per_students,num_ratings,avg_rating,price,first_letter,position
1243,3,1,0,-0.8496482779171574,18.2,31,4.935483870967742,-0.462037615355075,0.68,74
478,2,1,1,-0.7846306139666804,77.0,15,4.8,-0.9120849870511311,0.96,74
143,3,1,1,-0.9255328853445368,10.0,9,5.0,-0.574549458279089,0.6,74
1565,5,1,1,0.10050792763096117,15.1,901,4.9758342922899885,-0.23701392950704697,0.84,75
378,3,1,1,0.27875322738533215,8.7,5,5.0,-0.687061301203103,0.48,75
1052,2,1,1,-1.2054881958185868,22.7,24,5.0,-1.0245968299751451,0.52,75
1997,5,1,0,0.9158276014138603,17.0,82,5.0,0.6630808138850651,0.6,75
146,2,1,0,-0.9255328853445368,8.3,21,4.95,-1.4746442016712011,0.0,75
1245,4,1,1,-0.8496482779171574,29.2,106,4.9896907216494855,-0.01199024365901894,0.12,75
19,0,0,0,0.9281364340668959,25.0,9,5.0,0.10052159926499507,0.72,75
481,3,1,1,-0.7846306139666804,15.0,84,5.0,-0.349525772431061,0.32,75
1489,2,1,1,-0.8651566870152045,8.8,61,5.0,-0.23701392950704697,0.48,76
99,2,1,0,-0.9255328853445368,9.8,31,5.0,0.21303344218900908,0.0,76
428,3,1,1,-0.7846306139666804,9.7,50,5.0,-0.574549458279089,39.2,76
296,4,1,1,0.27875322738533215,5.5,22,5.0,-0.799573144127117,0.16,76
1909,2,1,1,0.6357339238057134,42.0,143,4.823529411764706,1.6756874002011912,0.48,76
1165,2,1,1,-0.8496482779171574,8.0,8,5.0,-0.349525772431061,0.72,76
657,4,0,1,1.8543931495998422,6.5,199,4.868020304568528,0.5505689709610511,0.44,76
1000,2,0,1,-1.2054881958185868,24.8,156,4.967532467532466,-0.9120849870511311,0.48,76
762,2,1,0,0.9158276014138603,17.9,46,5.0,-0.687061301203103,0.48,77
1618,4,1,1,-0.8651566870152045,17.0,554,5.0,-0.462037615355075,0.36,77
422,4,1,1,-0.7846306139666804,5.0,10,5.0,-0.574549458279089,0.12,77
1149,2,1,1,-0.8496482779171574,29.3,12,5.0,-0.40578169389306795,0.72,77
2133,4,1,0,-1.2054881958185868,15.8,14,4.857142857142857,-1.0245968299751451,0.0,77
280,5,1,1,0.27875322738533215,18.8,178,4.982658959537572,-0.01199024365901894,0.24,77
1891,4,1,0,0.6357339238057134,26.5,1261,4.989335520918786,-0.574549458279089,0.72,77
94,3,1,0,-0.9255328853445368,13.9,66,4.9523809523809526,-0.01199024365901894,0.0,77
138,4,1,1,-0.9255328853445368,11.7,21,5.0,1.1131281855811213,0.48,78
366,4,1,1,0.27875322738533215,9.2,33,5.0,-0.12450208658303295,0.68,78
709,2,1,1,0.9158276014138603,8.6,247,4.9753086419753085,0.5505689709610511,0.44,78
1043,1,1,1,-1.2054881958185868,0.0,0,0.0,-1.137108672899159,0.12,78
1986,5,1,0,0.6357339238057134,15.5,907,4.97877358490566,0.3255452851130231,0.96,78
2147,3,0,0,-0.8496482779171574,24.3,851,4.995277449822903,2.238246614821261,0.04,78
498,4,1,1,-0.7846306139666804,10.0,0,0.0,-1.137108672899159,0.0,79
400,4,1,0,0.27875322738533215,16.0,25,5.0,-0.462037615355075,0.48,79
164,2,1,1,-0.9255328853445368,10.4,20,4.947368421052632,-0.574549458279089,0.12,79
961,2,1,1,-1.0589658743763726,10.1,66,4.936507936507937,-1.362132358747187,0.04,79
1072,3,1,0,-1.2054881958185868,6.7,12,5.0,-0.574549458279089,0.28,79
1272,4,1,1,-0.8496482779171574,43.6,12,5.0,1.1131281855811213,0.6,79
1855,1,1,1,-1.0109981840890936,21.3,58,5.0,-1.249620515823173,0.48,79
2019,3,1,0,-1.2419872883022052,13.5,78,4.987012987012987,-0.01199024365901894,0.24,79
97,7,1,0,-0.2114000960816504,5.9,24,5.0,0.21303344218900908,0.6,80
287,4,1,0,0.27875322738533215,2.0,3,3.0,-1.0245968299751451,0.2,80
1156,2,0,0,-0.8496482779171574,0.0,0,0.0,0.5505689709610511,0.08,80
2166,0,0,1,-0.9896678386233246,19.6,745,4.980769230769232,-0.01199024365901894,0.76,80
425,3,1,1,-1.026445426819901,0.0,0,0.0,-0.462037615355075,0.0,80
996,3,1,1,-1.2054881958185868,17.0,29,4.793103448275862,-0.574549458279089,0.0,80
649,3,1,0,1.8543931495998422,8.1,140,4.91970802919708,-0.349525772431061,0.08,80
305,5,1,0,0.27875322738533215,13.0,345,5.0,-0.01199024365901894,0.0,81
432,3,1,1,-0.7846306139666804,19.9,139,5.0,2.5757821435933033,0.36,81
102,3,1,1,1.8543931495998422,15.0,5,5.0,-0.23701392950704697,0.76,81
888,2,1,1,-1.0589658743763726,14.3,40,5.0,-0.462037615355075,0.76,81
2134,0,0,0,-1.19640415164298,10.5,3,5.0,-1.362132358747187,0.76,81
1919,4,1,1,0.6357339238057134,9.9,103,5.0,1.1131281855811213,0.0,81
1174,2,1,1,-0.8496482779171574,14.7,200,4.961111111111111,-1.137108672899159,1.0,81
1983,7,1,0,0.9158276014138603,10.3,0,0.0,0.21303344218900908,0.0,82
364,5,1,1,0.27875322738533215,21.7,1084,4.992544268406338,1.450663714353163,0.2,82
136,4,1,0,-0.9255328853445368,11.5,52,5.0,-0.799573144127117,0.36,82
1231,2,1,1,-0.8496482779171574,0.0,0,0.0,0.8881044997330931,0.68,82
927,3,1,0,0.7259502483063693,19.6,210,4.870786516853934,0.10052159926499507,0.76,82
1041,2,1,0,-1.2054881958185868,0.0,0,0.0,-0.799573144127117,0.0,82
470,3,1,1,-1.1740520504429195,12.5,10,4.9,-0.349525772431061,0.24,82
1820,4,1,1,-1.0109981840890936,11.6,226,4.981735159817352,-0.462037615355075,0.12,82
758,1,1,0,0.7259502483063693,13.7,2186,4.969626168224299,0.8881044997330931,0.48,83
1146,4,1,1,-0.8496482779171574,4.0,1,5.0,-0.687061301203103,0.4,83
419,3,1,0,-0.7846306139666804,3.0,1,5.0,-1.137108672899159,0.0,83
1611,2,1,0,-0.8651566870152045,10.3,49,5.0,-0.574549458279089,0.2,83
91,3,1,1,-0.2114000960816504,52.0,5,5.0,-0.01199024365901894,0.08,83
277,5,1,1,0.27875322738533215,9.5,64,5.0,-0.574549458279089,0.52,83
991,4,1,1,-1.2054881958185868,4.5,3,5.0,-0.9120849870511311,0.72,83
1824,4,1,0,-1.1268381010951454,10.5,3889,4.960978147762747,-0.687061301203103,0.68,84
1236,2,1,0,-0.8496482779171574,6.0,4,5.0,-0.462037615355075,-2.6,84
473,2,1,1,-0.7846306139666804,15.9,169,5.0,-1.0245968299751451,0.48,84
369,6,1,1,-0.8668150039088479,10.2,275,4.938223938223938,-0.23701392950704697,0.84,84
932,3,1,0,0.7259502483063693,15.1,470,4.9749430523918,-0.12450208658303295,0.0,84
1044,2,1,0,-1.2054881958185868,0.0,0,0.0,-1.586030926165975,0.4,84
1989,5,1,1,0.6357339238057134,5.0,21,4.928571428571429,-0.23701392950704697,0.0,84
139,3,1,1,-0.9255328853445368,0.0,0,0.0,-0.01199024365901894,0.48,84
1045,4,1,0,-1.190834574923228,41.3,13,4.9230769230769225,-0.01199024365901894,0.36,85
828,3,1,1,0.7259502483063693,16.1,34,4.96875,0.6630808138850651,0.08,85
474,5,1,1,-0.7846306139666804,3.0,2,5.0,-0.01199024365901894,0.56,85
1701,3,1,0,-1.0109981840890936,21.9,26,5.0,-0.349525772431061,439.64,85
1988,3,1,0,0.6357339238057134,14.9,212,4.976190476190476,0.4380571280370371,0.96,85
1235,3,1,1,-0.8496482779171574,21.2,82,4.9459459459459465,0.10052159926499507,-2.6,85
140,3,1,1,-0.2114000960816504,17.0,106,4.97872340425532,-0.01199024365901894,0.0,85
368,5,1,1,0.27875322738533215,10.9,46,4.977777777777779,-0.574549458279089,0.32,85
1727,4,1,0,-0.565033238237373,6.9,42,4.973684210526316,-1.4746442016712011,0.0,86
163,4,1,1,-0.9255328853445368,8.6,27,5.0,-0.01199024365901894,0.32,86
1269,2,1,1,-0.8496482779171574,6.0,11,5.0,-0.23701392950704697,0.72,86
2017,5,1,0,0.6357339238057134,15.5,325,4.9937106918239005,1.450663714353163,0.48,86
398,2,1,1,0.27875322738533215,10.9,22,5.0,-0.12450208658303295,0.0,86
497,1,0,1,-0.7846306139666804,0.0,0,0.0,2.1257347718972475,0.52,86
856,2,1,1,1.8543931495998422,19.6,91,5.0,1.1131281855811213,0.0,86
622,4,1,1,1.8543931495998422,6.8,144,4.971428571428572,-0.349525772431061,0.48,87
1069,3,1,1,-0.9812240171972944,9.2,4,4.75,-0.349525772431061,0.72,87
396,3,1,1,0.27875322738533215,8.2,151,4.993333333333333,0.21303344218900908,0.2,87
1447,3,1,1,0.10050792763096117,2.0,4,5.0,-0.23701392950704697,0.16,87
2015,4,1,0,1.8543931495998422,9.3,9,5.0,0.3255452851130231,0.48,87
1267,3,1,0,-0.8496482779171574,31.7,18,5.0,-0.23701392950704697,0.4,87
162,4,1,1,-0.2114000960816504,30.8,269,4.996015936254981,-0.01199024365901894,0.72,87
496,10,1,0,-0.7846306139666804,17.0,28,5.0,-0.574549458279089,0.0,87
794,2,1,1,1.8543931495998422,10.5,29,5.0,-0.23701392950704697,0.08,88
1947,3,1,1,0.6357339238057134,20.0,507,4.975903614457831,-0.349525772431061,0.08,88
117,3,1,1,-0.2114000960816504,29.5,53,5.0,-0.462037615355075,0.84,88
1022,2,1,0,-1.2054881958185868,24.7,21,5.0,-0.687061301203103,0.96,88
1659,3,1,0,0.10050792763096117,9.8,95,5.0,1.1131281855811213,0.36,88
1201,3,1,1,-0.8496482779171574,17.2,94,4.955555555555557,0.5505689709610511,0.36,88
449,2,1,1,-0.7846306139666804,7.0,3,0.0,-0.574549458279089,0.16,88
332,2,1,0,0.27875322738533215,15.0,5,5.0,-0.01199024365901894,0.72,88
1754,2,1,0,-0.565033238237373,15.0,1000,4.969569779643232,-1.418388280209194,0.08,89
423,4,1,1,-0.7846306139666804,2.0,0,0.0,-0.23701392950704697,0.16,89
1897,3,1,1,0.6357339238057134,5.3,29,4.961538461538462,-0.23701392950704697,0.4,89
880,4,1,1,0.7259502483063693,11.1,70,5.0,3.925924258681471,0.52,89
285,3,1,1,0.27875322738533215,15.8,76,5.0,0.5505689709610511,0.44,89
1154,3,1,1,-0.8496482779171574,2.0,0,0.0,-0.574549458279089,0.76,89
95,3,1,1,-0.9255328853445368,9.0,6,5.0,-1.362132358747187,0.08,89
994,2,1,0,-1.2054881958185868,0.0,0,0.0,-1.4746442016712011,0.48,89
998,2,1,0,-1.2054881958185868,0.0,0,0.0,-1.137108672899159,0.28,90
656,3,0,1,0.9158276014138603,38.0,99,5.0,0.8881044997330931,-2.6,90
1903,2,1,0,-1.2506706607626494,7.2,4,5.0,-1.137108672899159,0.0,90
1160,4,1,1,-0.7930218536305087,6.4,20,4.941176470588236,-0.462037615355075,0.84,90
1488,3,1,1,-0.8651566870152045,12.9,840,4.990279465370596,-0.23701392950704697,0.4,90
291,3,1,1,0.27875322738533215,11.8,16,5.0,0.21303344218900908,0.84,90
359,2,1,1,0.27875322738533215,12.9,93,4.964705882352941,-0.574549458279089,0.76,91
466,5,1,1,-0.7846306139666804,34.2,4034,4.994763092269326,0.31429410082062154,0.4,91
1037,3,1,0,-1.2054881958185868,3.3,5,5.0,-1.249620515823173,0.0,91
1227,2,1,1,-0.8496482779171574,46.0,32,5.0,-0.462037615355075,0.0,91
1978,4,1,0,2.674717576779518,17.5,956,4.969409282700422,0.4380571280370371,0.24,91
593,1,1,0,-1.0589658743763726,9.8,1767,4.875147232037691,-1.362132358747187,0.72,91
1415,4,1,1,-1.0109981840890936,12.4,1209,4.931723563696919,-1.362132358747187,0.0,91
2034,3,1,0,-1.3252969492003348,6.0,2,5.0,-1.249620515823173,0.36,92
866,4,1,1,0.7259502483063693,13.8,436,4.981308411214953,2.238246614821261,397.08,92
510,4,1,1,-1.1740520504429195,50.1,650,4.996715927750411,-0.687061301203103,0.72,92
1288,5,1,0,-0.8496482779171574,24.5,24,4.958333333333333,-0.574549458279089,0.36,92
414,9,1,0,0.27875322738533215,18.9,82,4.986111111111111,-0.687061301203103,0.48,92
1739,3,1,0,-0.8651566870152045,7.9,285,4.886446886446887,-1.249620515823173,0.56,92
1082,2,1,0,1.8543931495998422,0.0,0,0.0,-1.362132358747187,0.32,92
1277,4,1,0,-0.8496482779171574,12.3,14,5.0,-0.574549458279089,0.76,93
1860,3,1,1,0.10050792763096117,21.1,314,5.0,1.9007110860492193,0.48,93
501,4,1,0,-0.7846306139666804,18.1,194,4.984210526315789,-0.574549458279089,39.2,93
404,5,1,0,0.27875322738533215,0.0,0,0.0,-0.574549458279089,0.0,93
964,2,1,0,0.7259502483063693,10.0,177,4.994117647058824,-0.349525772431061,0.76,93
2023,2,1,1,1.8543931495998422,25.0,14,5.0,0.5505689709610511,0.72,93
2138,6,1,1,-1.2054881958185868,2.5,3,4.0,-0.574549458279089,0.36,93
417,1,1,1,-0.7846306139666804,28.0,10,5.0,-0.9120849870511311,0.0,94
1882,4,1,1,0.6357339238057134,13.4,88,4.987654320987653,0.5505689709610511,0.44,94
1349,3,1,0,0.10050792763096117,22.6,61,5.0,1.1131281855811213,0.0,94
537,2,1,1,0.7259502483063693,14.1,107,5.0,0.5505689709610511,0.6,94
272,4,1,0,0.27875322738533215,0.0,0,0.0,0.3255452851130231,0.16,94
989,3,1,1,-1.19640415164298,19.0,11,5.0,-0.799573144127117,0.2,94
308,2,1,0,0.27875322738533215,0.0,0,0.0,1.6756874002011912,0.72,95
434,3,1,1,-0.7846306139666804,10.1,54,4.918367346938775,-0.462037615355075,0.12,95
1176,2,1,1,-0.849647258420382,0.0,1,5.0,-0.12450208658303295,0.12,95
670,2,1,1,1.8543931495998422,13.2,380,4.98936170212766,1.6756874002011912,0.0,95
1005,4,1,1,-0.9812240171972944,6.9,174,4.988235294117646,1.1131281855811213,0.44,95
1921,2,1,1,0.6357339238057134,13.5,14,5.0,0.4380571280370371,0.08,95
1504,2,1,1,0.10050792763096117,11.6,96,5.0,-0.574549458279089,0.0,95
1646,3,1,1,-0.8651566870152045,26.2,72,4.985714285714286,-0.23701392950704697,0.24,96
1932,3,1,1,0.6357339238057134,17.5,430,4.978520286396182,1.1131281855811213,0.08,96
785,5,1,0,0.7259502483063693,13.0,430,4.981283422459894,-0.574549458279089,0.0,96
319,4,1,1,0.27875322738533215,0.0,0,0.0,-0.630805379741096,0.0,96
1185,2,1,1,-0.8496482779171574,10.3,13,5.0,-0.574549458279089,0.44,96
1011,4,1,0,-1.1788031692066039,16.8,1031,4.979939819458375,0.3255452851130231,0.68,96
440,3,1,1,-0.7846306139666804,10.5,84,5.0,-0.462037615355075,0.84,96
402,5,1,1,0.27875322738533215,14.0,18,5.0,-0.01199024365901894,0.84,97
1275,3,1,1,-0.8496482779171574,7.5,5,5.0,0.5505689709610511,0.44,97
1074,3,1,1,-1.2054881958185868,10.0,0,0.0,-0.574549458279089,0.0,97
500,5,1,1,-0.7846306139666804,10.0,10,5.0,-0.574549458279089,0.0,97
1456,2,1,0,-0.565033238237373,10.5,286,4.90566037735849,-1.4746442016712011,0.36,97
2021,3,1,1,0.9158276014138603,9.0,3,5.0,0.3255452851130231,0.48,97
630,1,1,0,1.8543931495998422,16.9,1679,4.987937273823883,0.48981257578208365,0.72,97
1024,3,1,1,-1.2054881958185868,15.9,37,5.0,-0.462037615355075,0.72,98
1665,4,1,0,-0.8651566870152045,9.0,22,5.0,-1.249620515823173,0.44,98
1954,3,1,0,0.6357339238057134,20.1,1744,4.983995257854178,0.6630808138850651,0.6,98
336,6,1,1,0.27875322738533215,8.0,7,4.714285714285714,-0.23701392950704697,0.84,98
798,3,0,1,-1.0589658743763726,14.5,70,5.0,-0.574549458279089,0.0,98
452,6,1,1,-0.8717229072246834,4.5,1,5.0,-0.9120849870511311,0.2,98
2145,4,1,1,-0.8496482779171574,0.0,0,0.0,-0.574549458279089,797.12,98
2171,3,1,1,0.6357339238057134,20.5,624,4.986970684039088,1.1131281855811213,0.12,99
1725,3,1,0,-0.8651566870152045,32.4,67,5.0,0.3255452851130231,0.48,99
1068,2,1,0,-1.2054881958185868,5.0,0,0.0,-1.0245968299751451,0.0,99
854,3,1,0,0.7259502483063693,7.2,26,5.0,0.10052159926499507,0.12,99
1266,2,1,1,-0.8496482779171574,36.4,22,4.764705882352942,-0.574549458279089,0.0,99
395,4,1,1,0.27875322738533215,7.4,31,4.9,0.5505689709610511,0.08,99
568,1,1,0,0.7259502483063693,15.4,4310,4.975540251721681,0.3255452851130231,0.68,100
324,0,0,1,0.27875322738533215,22.0,15,5.0,-0.12450208658303295,0.16,100
1937,3,1,1,0.9158276014138603,9.5,301,4.965986394557824,0.3255452851130231,0.4,100
1381,5,1,1,-1.0109981840890936,23.4,2585,4.993385214007782,-0.349525772431061,0.68,100
1191,3,1,1,-0.849647258420382,4.0,3,5.0,-0.462037615355075,0.36,100
1016,1,1,1,-1.2054881958185868,18.4,81,5.0,-1.0245968299751451,0.0,100
1791,6,1,1,0.10050792763096117,7.6,110,4.944954128440367,-0.574549458279089,0.04,101
908,3,1,0,1.8543931495998422,8.8,52,5.0,-0.462037615355075,0.0,101
1021,4,1,1,-1.19640415164298,30.4,75,5.0,-0.9120849870511311,0.48,101
1200,5,1,1,-0.849647258420382,0.0,0,0.0,-0.12450208658303295,0.08,101
1946,4,1,0,-1.291308446982276,3.3,2,5.0,-0.9120849870511311,0.6,101
331,4,1,1,0.27875322738533215,0.0,0,0.0,0.21303344218900908,0.48,101
1270,2,1,0,-0.849647258420382,18.3,361,4.973529411764706,0.6630808138850651,0.96,102
1071,4,1,0,-1.1373768405055575,10.7,72,4.972222222222221,-0.687061301203103,0.48,102
399,4,1,1,0.27875322738533215,9.0,6,5.0,-0.574549458279089,0.36,102
1450,2,1,1,0.10050792763096117,18.7,211,4.995169082125604,-0.574549458279089,0.0,102
2018,7,1,0,0.6357339238057134,9.1,113,5.0,1.000616342657107,0.44,102
625,3,1,1,0.7259502483063693,19.3,132,4.966942148760332,0.3255452851130231,0.48,102
2158,2,1,1,-0.8651566870152045,6.0,4,5.0,-0.23701392950704697,1.0,103
999,2,1,1,-1.2054881958185868,3.0,0,0.0,-1.362132358747187,0.48,103
1908,2,1,0,0.6357339238057134,13.0,39,5.0,-1.0245968299751451,0.72,103
773,7,1,0,0.7259502483063693,14.7,3014,4.964189189189188,-0.357401601435742,0.12,103
1164,1,0,1,-0.8496482779171574,0.0,0,0.0,3.3633650440614016,0.32,103
295,4,1,1,0.27875322738533215,12.7,10,5.0,0.4380571280370371,0.24,103
688,5,1,0,1.8543931495998422,29.5,680,4.993957703927492,2.800805829441331,0.08,104
1959,3,1,1,0.9269284984211242,15.1,228,4.954545454545454,-0.01199024365901894,0.4,104
1531,2,1,1,0.10050792763096117,18.4,1002,4.998997995991983,1.1997623046326118,0.08,104
341,4,1,1,0.27875322738533215,18.3,16,5.0,-0.29326985096905395,0.16,104
1211,2,1,1,-0.8496482779171574,0.0,0,0.0,-0.12450208658303295,0.44,104
1609,5,1,1,0.10050792763096117,22.5,40,5.0,0.5505689709610511,0.0,105
275,5,1,1,0.27875322738533215,13.5,22,5.0,0.10052159926499507,0.32,105
756,4,1,0,1.8543931495998422,11.7,119,4.974137931034483,2.238246614821261,0.48,105
1143,3,1,0,-0.8496482779171574,13.0,4,4.5,-1.137108672899159,0.96,105
1885,3,1,1,1.8543931495998422,8.8,58,5.0,0.5505689709610511,0.48,105
808,4,1,0,1.8543931495998422,15.1,791,4.950326797385621,-0.01199024365901894,0.4,106
343,4,1,0,0.27875322738533215,3.0,3,5.0,-0.462037615355075,0.48,106
1212,1,0,1,-0.8496482779171574,2.3,2,5.0,-1.362132358747187,0.92,106
1961,2,1,0,0.6357339238057134,3.8,6,5.0,0.5505689709610511,0.12,106
1676,4,1,0,0.10050792763096117,19.7,54,5.0,-0.06824616512102595,0.12,106
879,7,1,0,-1.0589658743763726,17.3,71,5.0,-0.574549458279089,0.36,107
1753,3,1,0,0.10050792763096117,15.0,164,4.987421383647797,-0.574549458279089,0.08,107
282,5,1,1,0.27875322738533215,8.0,5,5.0,0.21303344218900908,0.0,107
1894,3,1,1,0.6357339238057134,15.9,57,4.964285714285714,0.5505689709610511,0.08,107
1152,1,0,0,-0.8496482779171574,0.0,0,0.0,-0.799573144127117,0.28,107
1958,3,1,1,2.674717576779518,13.1,58,4.980769230769232,-0.349525772431061,0.08,108
804,4,1,0,1.8543931495998422,24.0,56,5.0,-0.01199024365901894,0.36,108
1210,2,1,1,-0.849647258420382,0.0,1,4.0,-0.01199024365901894,0.84,108
1672,3,1,0,-0.8651566870152045,10.8,275,4.992619926199262,-0.9120849870511311,0.44,108
340,3,1,1,0.27875322738533215,9.6,14,5.0,-0.349525772431061,0.2,108
311,4,1,1,0.27875322738533215,26.0,16,5.0,1.1131281855811213,0.72,109
1181,3,1,0,-0.8496482779171574,5.5,3,5.0,-0.12562720501227326,0.28,109
891,2,1,1,0.7259502483063693,25.0,42,5.0,-0.462037615355075,0.68,109
1767,3,1,1,0.10050792763096117,11.3,20,4.9,-0.462037615355075,0.68,109
1924,4,1,1,0.6357339238057134,18.5,51,4.972972972972973,2.238246614821261,0.08,109
1171,2,1,1,-0.849647258420382,0.0,0,0.0,-0.349525772431061,0.0,110
302,4,1,1,0.27875322738533215,0.0,0,0.0,2.800805829441331,0.24,110
1493,3,1,0,-0.8651566870152045,10.1,58,4.982456140350878,-0.574549458279089,0.0,110
661,3,0,1,1.8543931495998422,24.5,81,5.0,-0.349525772431061,0.08,110
1915,3,1,1,0.6357339238057134,6.1,116,4.834782608695653,-0.349525772431061,0.2,110
1413,3,1,1,0.10050792763096117,10.8,154,4.972972972972973,0.12077373099131757,0.48,111
1218,3,1,1,-0.8496482779171574,4.5,0,0.0,-1.362132358747187,0.92,111
1967,4,1,0,0.6357339238057134,7.0,18,4.9375,-0.462037615355075,0.48,111
349,3,1,0,0.27875322738533215,0.0,1,0.0,-1.362132358747187,0.0,111
591,1,1,1,1.8543931495998422,16.4,125,4.97457627118644,-0.12450208658303295,0.6,111
1497,3,1,1,-1.0379728197150013,7.6,249,4.978632478632479,-1.137108672899159,0.0,112
1173,3,1,1,-0.8496482779171574,5.3,8,5.0,-0.23701392950704697,0.36,112
1917,5,1,1,0.6357339238057134,18.9,251,4.996015936254981,1.000616342657107,0.48,112
664,3,1,0,1.8543931495998422,9.5,1,5.0,-0.9120849870511311,0.12,112
303,4,1,1,0.27875322738533215,13.8,66,5.0,-1.0133456456827437,0.16,112
1167,1,1,1,-0.8496482779171574,2.0,0,0.0,-0.462037615355075,0.36,113
883,2,1,0,1.8543931495998422,4.5,4,5.0,2.238246614821261,0.76,113
299,5,1,1,0.27875322738533215,2.0,0,0.0,0.21303344218900908,0.44,113
1912,4,1,1,0.6357339238057134,11.3,16,5.0,-0.01199024365901894,0.72,113
1994,2,1,1,0.6357339238057134,2.0,0,0.0,0.5505689709610511,0.44,114
374,4,1,1,0.27875322738533215,8.5,2,5.0,0.5505689709610511,0.12,114
2159,5,1,1,-0.8651566870152045,12.2,60,5.0,1.1120030671518808,0.08,114
1242,4,1,1,-0.8496482779171574,22.7,17,5.0,8.876445347338088,0.16,114
958,6,0,0,1.8543931495998422,12.2,682,4.96301775147929,0.6630808138850651,0.36,115
1852,4,1,1,0.10050792763096117,19.5,27,5.0,0.4380571280370371,0.16,115
1268,3,1,1,-0.8496482779171574,4.0,2,5.0,1.1131281855811213,0.4,115
2016,4,1,0,0.6357339238057134,7.1,172,4.947712418300653,-0.12450208658303295,0.0,115
1630,3,1,1,0.10050792763096117,9.0,26,4.9230769230769225,-0.687061301203103,0.84,116
1163,2,1,1,-0.8496482779171574,15.0,13,4.9230769230769225,-0.462037615355075,0.36,116
294,3,1,1,0.27875322738533215,0.0,1,4.0,-0.23701392950704697,0.24,116
772,1,1,0,1.8543931495998422,16.1,59,4.719298245614035,-0.574549458279089,0.68,116
1907,2,1,0,0.6357339238057134,15.7,36,5.0,1.3381518714291492,0.0,116
629,2,0,0,0.7259502483063693,24.5,448,4.95662100456621,0.3255452851130231,0.16,117
1276,3,1,0,1.8543931495998422,7.0,0,0.0,-0.799573144127117,0.72,117
1455,3,1,1,0.10050792763096117,21.9,444,5.0,-0.01199024365901894,0.72,117
2022,4,1,0,0.6357339238057134,8.5,17,5.0,-0.574549458279089,0.24,117
1910,4,1,0,0.6357339238057134,8.7,18,5.0,0.10052159926499507,0.04,118
551,3,1,1,1.8543931495998422,9.2,379,4.961748633879782,-0.01199024365901894,0.36,118
1361,3,1,1,0.10050792763096117,10.5,18,5.0,-0.01199024365901894,0.44,118
1166,3,1,1,-0.8496482779171574,0.0,0,0.0,-0.687061301203103,0.72,118
1233,4,1,0,-0.849647258420382,3.0,3,5.0,-0.349525772431061,0.36,119
1421,6,1,1,0.10050792763096117,13.2,593,4.992792792792793,-0.462037615355075,0.48,119
600,2,1,0,0.9158276014138603,14.4,720,4.972144846796658,-0.01761583580521972,0.24,119
367,2,1,1,0.27875322738533215,3.0,2,5.0,-1.137108672899159,0.52,119
1987,10,1,0,0.27875322738533215,8.0,83,4.936708860759493,-0.01199024365901894,0.72,119
1360,5,1,1,1.8543931495998422,30.5,14,5.0,0.5505689709610511,0.08,120
1906,3,0,1,0.6357339238057134,6.7,7,5.0,-0.12450208658303295,0.08,120
293,3,1,0,0.27875322738533215,0.0,0,0.0,-0.01199024365901894,0.24,120
1162,4,1,0,-0.8496482779171574,14.0,6,5.0,-0.9120849870511311,0.16,120
550,2,1,1,-1.0589658743763726,14.2,17,5.0,-0.687061301203103,0.12,120
2141,3,1,1,-0.849647258420382,2.0,2,5.0,0.21303344218900908,1368.72,121
274,2,1,0,0.27875322738533215,6.5,9,5.0,0.5505689709610511,0.0,121
1884,4,1,0,0.6357339238057134,5.5,2,5.0,-0.349525772431061,0.96,121
640,2,0,1,-1.0589658743763726,15.4,53,5.0,-0.462037615355075,0.12,121
1895,4,1,0,-1.3252969492003348,6.0,0,0.0,-1.137108672899159,0.24,122
1151,2,1,1,-0.849647258420382,14.0,12,4.909090909090909,0.5505689709610511,0.96,122
763,2,1,1,1.8543931495998422,12.4,360,4.96996996996997,-0.23701392950704697,0.0,122
1620,4,1,0,-1.2598434443450475,17.5,31,5.0,-1.362132358747187,0.08,122
283,2,1,1,0.27875322738533215,19.3,48,5.0,1.5631755572771773,0.16,122
1249,1,0,1,-0.849647258420382,5.0,2,5.0,-0.23701392950704697,0.48,123
2000,6,1,0,0.9269284984211242,5.4,13,5.0,-0.23701392950704697,0.0,123
381,6,1,0,0.27875322738533215,5.0,13,4.615384615384615,-0.01199024365901894,0.2,123
1715,3,1,1,-0.8651566870152045,20.8,64,5.0,-0.349525772431061,0.44,123
843,2,1,0,2.510970639419913,15.6,85,5.0,-0.574549458279089,0.36,123
1354,2,1,1,-0.8651566870152045,23.9,1377,4.990881458966565,-0.12450208658303295,0.72,124
544,4,1,0,-1.0589658743763726,15.5,60,4.981481481481481,-1.249620515823173,0.6,124
1153,2,1,1,-0.8496482779171574,12.4,314,4.9836065573770485,0.10052159926499507,0.44,124
284,3,1,1,0.27875322738533215,0.0,0,0.0,0.5471936156733306,0.84,124
1896,2,1,0,-1.3204538048650232,10.5,10,5.0,-1.0245968299751451,1.0,124
325,4,1,1,0.27875322738533215,3.0,6,5.0,-0.799573144127117,0.16,125
1940,3,1,1,1.8543931495998422,8.3,7,5.0,-0.12450208658303295,0.68,125
1193,22,1,1,-0.8496482779171574,14.1,1695,4.983343248066626,1.1131281855811213,0.72,125
901,3,1,1,1.8543931495998422,22.4,79,5.0,1.1131281855811213,0.84,125
