,position,language,gender_tuned,income_level,price
5831,469,Spanish,male,29600.37825,9
5832,470,Spanish,female,16054.5,9
5833,471,Spanish,male,9946.033829,9
5834,472,Spanish,female,6428.676206,9
5835,473,Spanish,male,9912.281809,9
5836,474,Spanish,female,9946.033829,9
5837,475,Spanish,male,9946.033829,12
5838,476,Spanish,female,6428.676206,6
5839,477,Spanish,male,9912.281809,9
5840,478,Spanish,male,6428.676206,6
5841,479,Spanish,female,9946.033829,6
5842,480,Spanish,male,6428.676206,6
5843,481,Spanish,male,9912.281809,24
5844,482,Spanish,female,6183.823825,6
5845,483,Spanish,female,6428.676206,9
5846,484,Spanish,male,6428.676206,15
5847,485,Spanish,male,6428.676206,12
5848,486,Spanish,female,6428.676206,15
5849,487,Spanish,female,6428.676206,6
5850,488,Spanish,male,29600.37825,24
5851,489,Spanish,male,29600.37825,9
5852,490,Spanish,female,16054.5,9
5853,491,Spanish,male,9946.033829,9
5854,492,Spanish,female,6428.676206,9
5855,493,Spanish,male,9912.281809,9
5856,494,Spanish,female,9946.033829,9
5857,495,Spanish,male,9946.033829,12
5858,496,Spanish,female,6428.676206,6
5859,497,Spanish,male,9912.281809,9
5860,498,Spanish,male,6428.676206,6
5861,499,Spanish,female,9946.033829,6
5862,500,Spanish,male,6428.676206,6
5863,501,Spanish,male,9912.281809,24
5864,502,Spanish,female,6183.823825,6
5865,503,Spanish,female,6428.676206,9
5866,504,Spanish,male,6428.676206,15
5867,505,Spanish,male,6428.676206,12
5868,506,Spanish,female,6428.676206,15
5869,507,Spanish,female,6428.676206,6
5870,508,Spanish,male,29600.37825,24
5871,509,Spanish,male,29600.37825,9
5872,510,Spanish,female,16054.5,9
5873,511,Spanish,male,9946.033829,9
5874,512,Spanish,female,6428.676206,9
5875,513,Spanish,male,9912.281809,9
5876,514,Spanish,female,9946.033829,9
5877,515,Spanish,male,9946.033829,12
5878,516,Spanish,female,6428.676206,6
5879,517,Spanish,male,9912.281809,9
5880,518,Spanish,male,6428.676206,6
5881,519,Spanish,female,9946.033829,6
5882,520,Spanish,male,6428.676206,6
5883,521,Spanish,male,9912.281809,24
5884,522,Spanish,female,6183.823825,6
5885,523,Spanish,female,6428.676206,9
5886,524,Spanish,male,6428.676206,15
5887,525,Spanish,male,6428.676206,12
5888,526,Spanish,female,6428.676206,15
5889,527,Spanish,female,6428.676206,6
5890,528,Spanish,male,29600.37825,24
5891,529,Spanish,male,29600.37825,9
5892,530,Spanish,female,16054.5,9
5893,531,Spanish,male,9946.033829,9
5894,532,Spanish,female,6428.676206,9
5895,533,Spanish,male,9912.281809,9
5896,534,Spanish,female,9946.033829,9
5897,535,Spanish,male,9946.033829,12
5898,536,Spanish,female,6428.676206,6
5899,537,Spanish,male,9912.281809,9
5900,538,Spanish,male,6428.676206,6
5901,539,Spanish,female,9946.033829,6
5902,540,Spanish,male,6428.676206,6
5903,541,Spanish,male,9912.281809,24
5904,542,Spanish,female,6183.823825,6
5905,543,Spanish,female,6428.676206,9
5906,544,Spanish,male,6428.676206,15
5907,545,Spanish,male,6428.676206,12
5908,546,Spanish,female,6428.676206,15
5909,547,Spanish,female,6428.676206,6
5910,548,Spanish,male,29600.37825,24
5911,549,Spanish,male,29600.37825,9
5912,550,Spanish,female,16054.5,9
5913,551,Spanish,male,9946.033829,9
5914,552,Spanish,female,6428.676206,9
5915,553,Spanish,male,9912.281809,9
5916,554,Spanish,female,9946.033829,9
5917,555,Spanish,male,9946.033829,12
5918,556,Spanish,female,6428.676206,6
5919,557,Spanish,male,9912.281809,9
5920,558,Spanish,male,6428.676206,6
5921,559,Spanish,female,9946.033829,6
5922,560,Spanish,male,6428.676206,6
5923,561,Spanish,male,9912.281809,24
5924,562,Spanish,female,6183.823825,6
5925,563,Spanish,female,6428.676206,9
5926,564,Spanish,male,6428.676206,15
5927,565,Spanish,male,6428.676206,12
5928,566,Spanish,female,6428.676206,15
5929,567,Spanish,female,6428.676206,6
5930,568,Spanish,male,29600.37825,24
5931,569,Spanish,male,29600.37825,9
5932,570,Spanish,female,16054.5,9
5933,571,Spanish,male,9946.033829,9
5934,572,Spanish,female,6428.676206,9
5935,573,Spanish,male,9912.281809,9
5936,574,Spanish,female,9946.033829,9
5937,575,Spanish,male,9946.033829,12
5938,576,Spanish,female,6428.676206,6
5939,577,Spanish,male,9912.281809,9
5940,578,Spanish,male,6428.676206,6
5941,579,Spanish,female,9946.033829,6
5942,580,Spanish,male,6428.676206,6
5943,581,Spanish,male,9912.281809,24
5944,582,Spanish,female,6183.823825,6
5945,583,Spanish,female,6428.676206,9
5946,584,Spanish,male,6428.676206,15
5947,585,Spanish,male,6428.676206,12
5948,586,Spanish,female,6428.676206,15
5949,587,Spanish,female,6428.676206,6
5950,588,Spanish,male,29600.37825,24
5951,589,Spanish,male,29600.37825,9
5952,590,Spanish,female,16054.5,9
5953,591,Spanish,male,9946.033829,9
5954,592,Spanish,female,6428.676206,9
5955,593,Spanish,male,9912.281809,9
5956,594,Spanish,female,9946.033829,9
5957,595,Spanish,male,9946.033829,12
5958,596,Spanish,female,6428.676206,6
5959,597,Spanish,male,9912.281809,9
5960,598,Spanish,male,6428.676206,6
5961,599,Spanish,female,9946.033829,6
5962,600,Spanish,male,6428.676206,6
5963,601,Spanish,male,9912.281809,24
5964,602,Spanish,female,6183.823825,6
5965,603,Spanish,female,6428.676206,9
5966,604,Spanish,male,6428.676206,15
5967,605,Spanish,male,6428.676206,12
5968,606,Spanish,female,6428.676206,15
5969,607,Spanish,female,6428.676206,6
5970,608,Spanish,male,29600.37825,24
5971,609,Spanish,male,29600.37825,9
5972,610,Spanish,female,16054.5,9
5973,611,Spanish,male,9946.033829,9
5974,612,Spanish,female,6428.676206,9
5975,613,Spanish,male,9912.281809,9
5976,614,Spanish,female,9946.033829,9
5977,615,Spanish,male,9946.033829,12
5978,616,Spanish,female,6428.676206,6
5979,617,Spanish,male,9912.281809,9
5980,618,Spanish,male,6428.676206,6
5981,619,Spanish,female,9946.033829,6
5982,620,Spanish,male,6428.676206,6
5983,621,Spanish,male,9912.281809,24
5984,622,Spanish,female,6183.823825,6
5985,623,Spanish,female,6428.676206,9
5986,624,Spanish,male,6428.676206,15
5987,625,Spanish,male,6428.676206,12
5988,626,Spanish,female,6428.676206,15
5989,627,Spanish,female,6428.676206,6
5990,628,Spanish,male,29600.37825,24
5991,629,Spanish,male,29600.37825,9
5992,630,Spanish,female,16054.5,9
5993,631,Spanish,male,9946.033829,9
5994,632,Spanish,female,6428.676206,9
5995,633,Spanish,male,9912.281809,9
5996,634,Spanish,female,9946.033829,9
5997,635,Spanish,male,9946.033829,12
5998,636,Spanish,female,6428.676206,6
5999,637,Spanish,male,9912.281809,9
6000,638,Spanish,male,6428.676206,6
6001,639,Spanish,female,9946.033829,6
6002,640,Spanish,male,6428.676206,6
6003,641,Spanish,male,9912.281809,24
6004,642,Spanish,female,6183.823825,6
6005,643,Spanish,female,6428.676206,9
6006,644,Spanish,male,6428.676206,15
6007,645,Spanish,male,6428.676206,12
6008,646,Spanish,female,6428.676206,15
6009,647,Spanish,female,6428.676206,6
6010,648,Spanish,male,29600.37825,24
6011,649,Spanish,male,29600.37825,9
6012,650,Spanish,female,16054.5,9
6013,651,Spanish,male,9946.033829,9
6014,652,Spanish,female,6428.676206,9
6015,653,Spanish,male,9912.281809,9
6016,654,Spanish,female,9946.033829,9
6017,655,Spanish,male,9946.033829,12
6018,656,Spanish,female,6428.676206,6
6019,657,Spanish,male,9912.281809,9
6020,658,Spanish,male,6428.676206,6
6021,659,Spanish,female,9946.033829,6
6022,660,Spanish,male,6428.676206,6
6023,661,Spanish,male,9912.281809,24
6024,662,Spanish,female,6183.823825,6
6025,663,Spanish,female,6428.676206,9
6026,664,Spanish,male,6428.676206,15
6027,665,Spanish,male,6428.676206,12
6028,666,Spanish,female,6428.676206,15
6029,667,Spanish,female,6428.676206,6
6030,668,Spanish,male,29600.37825,24
6031,669,Spanish,male,29600.37825,9
6032,670,Spanish,female,16054.5,9
6033,671,Spanish,male,9946.033829,9
6034,672,Spanish,female,6428.676206,9
6035,673,Spanish,male,9912.281809,9
6036,674,Spanish,female,9946.033829,9
6037,675,Spanish,male,9946.033829,12
6038,676,Spanish,female,6428.676206,6
6039,677,Spanish,male,9912.281809,9
6040,678,Spanish,male,6428.676206,6
6041,679,Spanish,female,9946.033829,6
6042,680,Spanish,male,6428.676206,6
6043,681,Spanish,male,9912.281809,24
6044,682,Spanish,female,6183.823825,6
6045,683,Spanish,female,6428.676206,9
6046,684,Spanish,male,6428.676206,15
6047,685,Spanish,male,6428.676206,12
6048,686,Spanish,female,6428.676206,15
6049,687,Spanish,female,6428.676206,6
6050,688,Spanish,male,29600.37825,24
6051,689,Spanish,male,29600.37825,9
6052,690,Spanish,female,16054.5,9
6053,691,Spanish,male,9946.033829,9
6054,692,Spanish,female,6428.676206,9
6055,693,Spanish,male,9912.281809,9
6056,694,Spanish,female,9946.033829,9
6057,695,Spanish,male,9946.033829,12
6058,696,Spanish,female,6428.676206,6
6059,697,Spanish,male,9912.281809,9
6060,698,Spanish,male,6428.676206,6
6061,699,Spanish,female,9946.033829,6
6062,700,Spanish,male,6428.676206,6
6063,701,Spanish,male,9912.281809,24
6064,702,Spanish,female,6183.823825,6
6065,703,Spanish,female,6428.676206,9
6066,704,Spanish,male,6428.676206,15
6067,705,Spanish,male,6428.676206,12
6068,706,Spanish,female,6428.676206,15
6069,707,Spanish,female,6428.676206,6
6070,708,Spanish,male,29600.37825,24
6071,709,Spanish,male,29600.37825,9
6072,710,Spanish,female,16054.5,9
6073,711,Spanish,male,9946.033829,9
6074,712,Spanish,female,6428.676206,9
6075,713,Spanish,male,9912.281809,9
6076,714,Spanish,female,9946.033829,9
6077,715,Spanish,male,9946.033829,12
6078,716,Spanish,female,6428.676206,6
6079,717,Spanish,male,9912.281809,9
6080,718,Spanish,male,6428.676206,6
6081,719,Spanish,female,9946.033829,6
6082,720,Spanish,male,6428.676206,6
6083,721,Spanish,male,9912.281809,24
6084,722,Spanish,female,6183.823825,6
6085,723,Spanish,female,6428.676206,9
6086,724,Spanish,male,6428.676206,15
6087,725,Spanish,male,6428.676206,12
6088,726,Spanish,female,6428.676206,15
6089,727,Spanish,female,6428.676206,6
6090,728,Spanish,male,29600.37825,24
6091,729,Spanish,male,29600.37825,9
6092,730,Spanish,female,16054.5,9
6093,731,Spanish,male,9946.033829,9
6094,732,Spanish,female,6428.676206,9
6095,733,Spanish,male,9912.281809,9
6096,734,Spanish,female,9946.033829,9
6097,735,Spanish,male,9946.033829,12
6098,736,Spanish,female,6428.676206,6
6099,737,Spanish,male,9912.281809,9
6100,738,Spanish,male,6428.676206,6
6101,739,Spanish,female,9946.033829,6
6102,740,Spanish,male,6428.676206,6
6103,741,Spanish,male,9912.281809,24
6104,742,Spanish,female,6183.823825,6
6105,743,Spanish,female,6428.676206,9
6106,744,Spanish,male,6428.676206,15
6107,745,Spanish,male,6428.676206,12
6108,746,Spanish,female,6428.676206,15
6109,747,Spanish,female,6428.676206,6
6110,748,Spanish,male,29600.37825,24
6111,749,Spanish,male,29600.37825,9
6112,750,Spanish,female,16054.5,9
6113,751,Spanish,male,9946.033829,9
6114,752,Spanish,female,6428.676206,9
6115,753,Spanish,male,9912.281809,9
6116,754,Spanish,female,9946.033829,9
6117,755,Spanish,male,9946.033829,12
6118,756,Spanish,female,6428.676206,6
6119,757,Spanish,male,9912.281809,9
6120,758,Spanish,male,6428.676206,6
6121,759,Spanish,female,9946.033829,6
6122,760,Spanish,male,6428.676206,6
6123,761,Spanish,male,9912.281809,24
6124,762,Spanish,female,6183.823825,6
6125,763,Spanish,female,6428.676206,9
6126,764,Spanish,male,6428.676206,15
6127,765,Spanish,male,6428.676206,12
6128,766,Spanish,female,6428.676206,15
6129,767,Spanish,female,6428.676206,6
6130,768,Spanish,male,29600.37825,24
6131,769,Spanish,male,29600.37825,9
6132,770,Spanish,female,16054.5,9
6133,771,Spanish,male,9946.033829,9
6134,772,Spanish,female,6428.676206,9
6135,773,Spanish,male,9912.281809,9
6136,774,Spanish,female,9946.033829,9
6137,775,Spanish,male,9946.033829,12
6138,776,Spanish,female,6428.676206,6
6139,777,Spanish,male,9912.281809,9
6140,778,Spanish,male,6428.676206,6
6141,779,Spanish,female,9946.033829,6
6142,780,Spanish,male,6428.676206,6
6143,781,Spanish,male,9912.281809,24
6144,782,Spanish,female,6183.823825,6
6145,783,Spanish,female,6428.676206,9
6146,784,Spanish,male,6428.676206,15
6147,785,Spanish,male,6428.676206,12
6148,786,Spanish,female,6428.676206,15
6149,787,Spanish,female,6428.676206,6
6150,788,Spanish,male,29600.37825,24
6151,789,Spanish,male,29600.37825,9
6152,790,Spanish,female,16054.5,9
6153,791,Spanish,male,9946.033829,9
6154,792,Spanish,female,6428.676206,9
6155,793,Spanish,male,9912.281809,9
6156,794,Spanish,female,9946.033829,9
6157,795,Spanish,male,9946.033829,12
6158,796,Spanish,female,6428.676206,6
6159,797,Spanish,male,9912.281809,9
6160,798,Spanish,male,6428.676206,6
6161,799,Spanish,female,9946.033829,6
6162,800,Spanish,male,6428.676206,6
6163,801,Spanish,male,9912.281809,24
6164,802,Spanish,female,6183.823825,6
6165,803,Spanish,female,6428.676206,9
6166,804,Spanish,male,6428.676206,15
6167,805,Spanish,male,6428.676206,12
6168,806,Spanish,female,6428.676206,15
6169,807,Spanish,female,6428.676206,6
6170,808,Spanish,male,29600.37825,24
6171,809,Spanish,male,29600.37825,9
6172,810,Spanish,female,16054.5,9
6173,811,Spanish,male,9946.033829,9
6174,812,Spanish,female,6428.676206,9
6175,813,Spanish,male,9912.281809,9
6176,814,Spanish,female,9946.033829,9
6177,815,Spanish,male,9946.033829,12
6178,816,Spanish,female,6428.676206,6
6179,817,Spanish,male,9912.281809,9
6180,818,Spanish,male,6428.676206,6
6181,819,Spanish,female,9946.033829,6
6182,820,Spanish,male,6428.676206,6
6183,821,Spanish,male,9912.281809,24
6184,822,Spanish,female,6183.823825,6
6185,823,Spanish,female,6428.676206,9
6186,824,Spanish,male,6428.676206,15
6187,825,Spanish,male,6428.676206,12
6188,826,Spanish,female,6428.676206,15
6189,827,Spanish,female,6428.676206,6
6190,828,Spanish,male,29600.37825,24
6191,829,Spanish,male,29600.37825,9
6192,830,Spanish,female,16054.5,9
6193,831,Spanish,male,9946.033829,9
6194,832,Spanish,female,6428.676206,9
6195,833,Spanish,male,9912.281809,9
6196,834,Spanish,female,9946.033829,9
6197,835,Spanish,male,9946.033829,12
6198,836,Spanish,female,6428.676206,6
6199,837,Spanish,male,9912.281809,9
6200,838,Spanish,male,6428.676206,6
6201,839,Spanish,female,9946.033829,6
6202,840,Spanish,male,6428.676206,6
6203,841,Spanish,male,9912.281809,24
6204,842,Spanish,female,6183.823825,6
6205,843,Spanish,female,6428.676206,9
6206,844,Spanish,male,6428.676206,15
6207,845,Spanish,male,6428.676206,12
6208,846,Spanish,female,6428.676206,15
6209,847,Spanish,female,6428.676206,6
6210,848,Spanish,male,29600.37825,24
6211,849,Spanish,male,29600.37825,9
6212,850,Spanish,female,16054.5,9
6213,851,Spanish,male,9946.033829,9
6214,852,Spanish,female,6428.676206,9
6215,853,Spanish,male,9912.281809,9
6216,854,Spanish,female,9946.033829,9
6217,855,Spanish,male,9946.033829,12
6218,856,Spanish,female,6428.676206,6
6219,857,Spanish,male,9912.281809,9
6220,858,Spanish,male,6428.676206,6
6221,859,Spanish,female,9946.033829,6
6222,860,Spanish,male,6428.676206,6
6223,861,Spanish,male,9912.281809,24
6224,862,Spanish,female,6183.823825,6
6225,863,Spanish,female,6428.676206,9
6226,864,Spanish,male,6428.676206,15
6227,865,Spanish,male,6428.676206,12
6228,866,Spanish,female,6428.676206,15
6229,867,Spanish,female,6428.676206,6
6230,868,Spanish,male,29600.37825,24
6231,869,Spanish,male,29600.37825,9
6232,870,Spanish,female,16054.5,9
6233,871,Spanish,male,9946.033829,9
6234,872,Spanish,female,6428.676206,9
6235,873,Spanish,male,9912.281809,9
6236,874,Spanish,female,9946.033829,9
6237,875,Spanish,male,9946.033829,12
6238,876,Spanish,female,6428.676206,6
6239,877,Spanish,male,9912.281809,9
6240,878,Spanish,male,6428.676206,6
6241,879,Spanish,female,9946.033829,6
6242,880,Spanish,male,6428.676206,6
6243,881,Spanish,male,9912.281809,24
6244,882,Spanish,female,6183.823825,6
6245,883,Spanish,female,6428.676206,9
6246,884,Spanish,male,6428.676206,15
6247,885,Spanish,male,6428.676206,12
6248,886,Spanish,female,6428.676206,15
6249,887,Spanish,female,6428.676206,6
6250,888,Spanish,male,29600.37825,24
6251,889,Spanish,male,29600.37825,9
6252,890,Spanish,female,16054.5,9
6253,891,Spanish,male,9946.033829,9
6254,892,Spanish,female,6428.676206,9
6255,893,Spanish,male,9912.281809,9
6256,894,Spanish,female,9946.033829,9
6257,895,Spanish,male,9946.033829,12
6258,896,Spanish,female,6428.676206,6
6259,897,Spanish,male,9912.281809,9
6260,898,Spanish,male,6428.676206,6
6261,899,Spanish,female,9946.033829,6
6262,900,Spanish,male,6428.676206,6
6263,901,Spanish,male,9912.281809,24
6264,902,Spanish,female,6183.823825,6
6265,903,Spanish,female,6428.676206,9
6266,904,Spanish,male,6428.676206,15
6267,905,Spanish,male,6428.676206,12
6268,906,Spanish,female,6428.676206,15
6269,907,Spanish,female,6428.676206,6
6270,908,Spanish,male,29600.37825,24
6271,909,Spanish,male,29600.37825,9
6272,910,Spanish,female,16054.5,9
6273,911,Spanish,male,9946.033829,9
6274,912,Spanish,female,6428.676206,9
6275,913,Spanish,male,9912.281809,9
6276,914,Spanish,female,9946.033829,9
6277,915,Spanish,male,9946.033829,12
6278,916,Spanish,female,6428.676206,6
6279,917,Spanish,male,9912.281809,9
6280,918,Spanish,male,6428.676206,6
6281,919,Spanish,female,9946.033829,6
6282,920,Spanish,male,6428.676206,6
6283,921,Spanish,male,9912.281809,24
6284,922,Spanish,female,6183.823825,6
6285,923,Spanish,female,6428.676206,9
6286,924,Spanish,male,6428.676206,15
6287,925,Spanish,male,6428.676206,12
6288,926,Spanish,female,6428.676206,15
6289,927,Spanish,female,6428.676206,6
6290,928,Spanish,male,29600.37825,24
6291,929,Spanish,male,29600.37825,9
6292,930,Spanish,female,16054.5,9
6293,931,Spanish,male,9946.033829,9
6294,932,Spanish,female,6428.676206,9
6295,933,Spanish,male,9912.281809,9
6296,934,Spanish,female,9946.033829,9
6297,935,Spanish,male,9946.033829,12
6298,936,Spanish,female,6428.676206,6
6299,937,Spanish,male,9912.281809,9
6300,938,Spanish,male,6428.676206,6
6301,939,Spanish,female,9946.033829,6
6302,940,Spanish,male,6428.676206,6
6303,941,Spanish,male,9912.281809,24
6304,942,Spanish,female,6183.823825,6
6305,943,Spanish,female,6428.676206,9
6306,944,Spanish,male,6428.676206,15
6307,945,Spanish,male,6428.676206,12
6308,946,Spanish,female,6428.676206,15
6309,947,Spanish,female,6428.676206,6
6310,948,Spanish,male,29600.37825,24
6311,949,Spanish,male,29600.37825,9
6312,950,Spanish,female,16054.5,9
6313,951,Spanish,male,9946.033829,9
6314,952,Spanish,female,6428.676206,9
6315,953,Spanish,male,9912.281809,9
6316,954,Spanish,female,9946.033829,9
6317,955,Spanish,male,9946.033829,12
6318,956,Spanish,female,6428.676206,6
6319,957,Spanish,male,9912.281809,9
6320,958,Spanish,male,6428.676206,6
6321,959,Spanish,female,9946.033829,6
6322,960,Spanish,male,6428.676206,6
6323,961,Spanish,male,9912.281809,24
6324,962,Spanish,female,6183.823825,6
6325,963,Spanish,female,6428.676206,9
6326,964,Spanish,male,6428.676206,15
6327,965,Spanish,male,6428.676206,12
6328,966,Spanish,female,6428.676206,15
6329,967,Spanish,female,6428.676206,6
6330,968,Spanish,male,29600.37825,24
6331,969,Spanish,male,29600.37825,9
6332,970,Spanish,female,16054.5,9
6333,971,Spanish,male,9946.033829,9
6334,972,Spanish,female,6428.676206,9
6335,973,Spanish,male,9912.281809,9
6336,974,Spanish,female,9946.033829,9
6337,975,Spanish,male,9946.033829,12
6338,976,Spanish,female,6428.676206,6
6339,977,Spanish,male,9912.281809,9
6340,978,Spanish,male,6428.676206,6
6341,979,Spanish,female,9946.033829,6
6342,980,Spanish,male,6428.676206,6
6343,981,Spanish,male,9912.281809,24
6344,982,Spanish,female,6183.823825,6
6345,983,Spanish,female,6428.676206,9
6346,984,Spanish,male,6428.676206,15
6347,985,Spanish,male,6428.676206,12
6348,986,Spanish,female,6428.676206,15
6349,987,Spanish,female,6428.676206,6
6350,988,Spanish,male,29600.37825,24
6351,989,Spanish,male,29600.37825,9
6352,990,Spanish,female,16054.5,9
6353,991,Spanish,male,9946.033829,9
6354,992,Spanish,female,6428.676206,9
6355,993,Spanish,male,9912.281809,9
6356,994,Spanish,female,9946.033829,9
6357,995,Spanish,male,9946.033829,12
6358,996,Spanish,female,6428.676206,6
6359,997,Spanish,male,9912.281809,9
6360,998,Spanish,male,6428.676206,6
6361,999,Spanish,female,9946.033829,6
6362,1000,Spanish,male,6428.676206,6
6363,1,French,female,40493.92857,24
6364,2,French,female,81993.72713,21
6365,3,French,male,46420.66377,15
6366,4,French,female,40493.92857,15
6367,5,French,male,40493.92857,18
6368,7,French,male,40493.92857,15
6369,8,French,female,40493.92857,21
6370,9,French,male,40493.92857,18
6371,10,French,female,40493.92857,15
6372,11,French,female,40493.92857,21
6373,12,French,male,11584.99538,18
6374,14,French,male,40493.92857,6
6375,15,French,male,40493.92857,30
6376,16,French,female,40493.92857,21
6377,17,French,female,40493.92857,21
6378,18,French,female,40493.92857,6
6379,19,French,male,12919.52964,9
6380,20,French,female,40493.92857,39
6381,21,French,male,40493.92857,21
6382,22,French,female,40493.92857,18
6383,23,French,male,40493.92857,18
6384,24,French,female,40493.92857,24
6385,25,French,male,1272.490925,9
6386,26,French,female,7411.836116,12
6387,27,French,female,33228.23668,9
6388,28,French,male,46194.72523,21
6389,29,French,male,33228.23668,9
6390,30,French,male,3973.964072,6
6391,31,French,female,40493.92857,15
6392,32,French,female,40493.92857,21
6393,33,French,male,40493.92857,21
6394,34,French,male,40493.92857,15
6395,35,French,female,40493.92857,24
6396,36,French,male,40493.92857,12
6397,37,French,male,40493.92857,27
6398,38,French,male,40493.92857,24
6399,39,French,male,40493.92857,15
6400,40,French,male,33228.23668,9
6401,41,French,male,8717.186278,12
6402,42,French,female,40493.92857,21
6403,44,French,male,3317.453593,9
6404,45,French,female,40493.92857,15
6405,46,French,female,40493.92857,15
6406,47,French,male,40493.92857,15
6407,48,French,male,1272.490925,12
6408,49,French,male,40493.92857,36
6409,50,French,female,11584.99538,21
6410,51,French,male,40493.92857,15
6411,52,French,male,1507.450206,15
6412,53,French,male,81993.72713,27
6413,54,French,female,15692.50703,9
6414,55,French,female,23494.5962,24
6415,56,French,male,33228.23668,12
6416,57,French,female,29600.37825,18
6417,58,French,female,11584.99538,12
6418,59,French,female,29600.37825,15
6419,60,French,male,1507.450206,9
6420,61,French,male,11584.99538,12
6421,62,French,female,1507.450206,12
6422,63,French,male,1507.450206,12
6423,65,French,male,40493.92857,15
6424,66,French,male,40493.92857,12
6425,67,French,male,40493.92857,24
6426,68,French,female,40493.92857,30
6427,69,French,male,46420.66377,9
6428,70,French,female,40493.92857,15
6429,71,French,male,40493.92857,15
6430,72,French,male,40493.92857,12
6431,73,French,male,46420.66377,9
6432,74,French,male,40493.92857,18
6433,75,French,male,40493.92857,15
6434,76,French,female,40493.92857,33
6435,77,French,male,40493.92857,24
6436,78,French,male,40493.92857,27
6437,79,French,male,46194.72523,6
6438,80,French,male,40493.92857,24
6439,81,French,female,40493.92857,21
6440,82,French,female,46194.72523,18
6441,83,French,female,40493.92857,18
6442,84,French,male,40493.92857,9
6443,85,French,female,40493.92857,27
6444,86,French,male,40493.92857,12
6445,87,French,female,40493.92857,21
6446,88,French,male,40493.92857,24
6447,89,French,female,40493.92857,24
6448,90,French,male,46420.66377,12
6449,91,French,male,40493.92857,18
6450,92,French,female,40493.92857,27
6451,93,French,female,40493.92857,12
6452,94,French,male,40493.92857,15
6453,95,French,male,40493.92857,27
6454,96,French,female,40493.92857,27
6455,97,French,female,23494.5962,18
6456,98,French,female,46194.72523,21
6457,99,French,male,40493.92857,24
6458,100,French,male,9946.033829,21
6459,101,French,female,1272.490925,15
6460,102,French,female,40493.92857,12
6461,104,French,female,46194.72523,21
6462,105,French,female,40493.92857,24
6463,106,French,male,46194.72523,24
6464,107,French,female,40493.92857,15
6465,108,French,female,40493.92857,24
6466,109,French,female,40493.92857,18
6467,110,French,female,33228.23668,15
6468,112,French,female,40493.92857,24
6469,113,French,female,40493.92857,51
6470,114,French,male,40493.92857,12
6471,115,French,male,40493.92857,12
6472,116,French,female,40493.92857,24
6473,117,French,female,40493.92857,24
6474,118,French,female,40493.92857,18
6475,119,French,male,40493.92857,12
6476,120,French,male,40493.92857,30
6477,121,French,female,40493.92857,15
6478,123,French,male,40493.92857,9
6479,124,French,female,42330.11754,27
6480,125,French,female,46420.66377,15
6481,126,French,male,9812.390376,12
6482,127,French,female,8717.186278,12
6483,128,French,female,33228.23668,12
6484,129,French,male,15692.50703,9
6485,130,French,female,40493.92857,45
6486,131,French,male,1272.490925,9
6487,132,French,male,1507.450206,9
6488,133,French,male,1272.490925,9
6489,135,French,male,1507.450206,9
6490,136,French,female,1507.450206,9
6491,137,French,female,3973.964072,6
6492,138,French,male,1507.450206,9
6493,139,French,male,40493.92857,21
6494,140,French,female,40493.92857,18
6495,141,French,female,40493.92857,15
6496,142,French,female,40493.92857,18
6497,143,French,female,40493.92857,9
6498,144,French,male,40493.92857,15
6499,145,French,female,40493.92857,18
6500,146,French,female,40493.92857,18
6501,147,French,male,40493.92857,27
6502,148,French,female,46194.72523,18
6503,149,French,male,40493.92857,9
6504,150,French,female,40493.92857,15
6505,151,French,male,40493.92857,21
6506,152,French,male,40493.92857,21
6507,153,French,female,40493.92857,30
6508,154,French,male,40493.92857,15
6509,155,French,female,40493.92857,18
6510,156,French,female,40493.92857,24
6511,157,French,female,40493.92857,24
6512,158,French,male,40493.92857,15
6513,159,French,male,40493.92857,12
6514,160,French,female,65297.51751,30
6515,161,French,female,1272.490925,12
6516,162,French,female,46420.66377,12
6517,163,French,female,40493.92857,30
6518,164,French,female,40493.92857,15
6519,165,French,male,40493.92857,9
6520,166,French,female,40493.92857,15
6521,167,French,male,15692.50703,15
6522,169,French,female,40493.92857,15
6523,170,French,female,29600.37825,9
6524,171,French,male,33228.23668,12
6525,172,French,female,40493.92857,39
6526,173,French,female,46194.72523,21
6527,174,French,male,40493.92857,24
6528,175,French,male,40493.92857,15
6529,176,French,female,40493.92857,30
6530,177,French,female,40493.92857,21
6531,178,French,female,40493.92857,27
6532,179,French,female,40493.92857,21
6533,180,French,male,40493.92857,21
6534,181,French,female,65297.51751,18
6535,182,French,male,1272.490925,9
6536,183,French,female,40493.92857,18
6537,184,French,male,3204.095003,9
6538,185,French,female,46194.72523,15
6539,186,French,male,40493.92857,12
6540,187,French,male,3204.095003,6
6541,188,French,male,46194.72523,15
6542,189,French,male,40493.92857,24
6543,190,French,male,40493.92857,24
6544,191,French,male,23723.30611,9
6545,192,French,female,1507.450206,15
6546,193,French,female,40493.92857,33
6547,194,French,female,40493.92857,15
6548,195,French,female,40493.92857,18
6549,196,French,female,40493.92857,15
6550,197,French,male,40493.92857,15
6551,198,French,female,40493.92857,12
6552,199,French,male,40493.92857,9
6553,200,French,male,40493.92857,15
6554,201,French,female,40493.92857,27
6555,202,French,male,40493.92857,21
6556,203,French,male,40493.92857,15
6557,204,French,female,40493.92857,18
6558,205,French,female,40493.92857,15
6559,206,French,female,40493.92857,12
6560,207,French,female,46420.66377,15
